21830,731500,3600,375600,
21840,734100,3600,386000,
21850,737900,3600,389400,
21860,729000,3600,386900,
21870,728200,3600,372100,
21880,750600,3600,367900,
21890,721000,3600,369100,
21900,738800,3600,380400,
21910,730000,3600,383700,
21920,741600,3700,383400,
21930,733900,3600,405300,
21940,712200,3600,379800,
21950,698800,3600,382400,
21960,757400,3700,372500,
21970,702500,3700,396800,
21980,749700,3600,381300,
21990,725900,3700,390800,
22000,716900,3700,382400,
22010,703600,3700,368700,
22020,746900,3700,375500,
22030,732800,3700,384700,
22040,730100,3700,371400,
22050,735600,3700,381700,
22060,737000,3700,382400,
22070,733500,3700,380200,
22080,731200,3700,371200,
22090,759800,3700,380600,
22100,762700,3900,379200,
22110,717900,3700,407400,
22120,908300,5500,567400,
22130,935600,5500,582400,
22140,916700,5500,559000,
22150,935700,5500,492100,
22160,718400,3700,375400,
22170,734800,3700,386500,
22180,700000,3700,381200,
22190,710500,3600,388400,
22200,721500,3700,384700,
22210,737500,3800,378600,
22220,849000,4200,387300,
22230,734800,3700,380500,
22240,752400,3700,383900,
22250,733200,3700,408300,
22260,749800,3700,399100,
22270,740100,3800,390100,
22280,737900,3700,381700,
22290,759700,3700,399400,
22300,734800,3700,409600,
22310,735500,3700,394500,
22320,756800,3700,415500,
22330,734000,3700,404300,
22340,766600,4100,389300,
22350,715100,3700,374600,
22360,737300,3800,387300,
22370,748400,3700,380100,
22380,727100,3700,397400,
22390,758600,3600,399900,
22400,736800,3700,386900,
22410,713600,3700,393900,
22420,757200,3700,381000,
22430,731600,3700,387600,
22440,759500,3700,395100,
22450,746200,3700,380000,
22460,863900,8900,380100,
22470,772300,3800,433500,
22480,766200,3700,435700,
22490,754600,3700,461900,
22500,772300,3800,432900,
22510,749100,3700,393000,
22520,740500,3800,390700,
22530,742600,3800,382400,
22540,776200,3800,393000,
22550,736900,3800,378600,
22560,732200,3700,391200,
22570,759700,3700,394600,
22580,773500,4000,413500,
22590,823300,4000,380000,
22600,754600,3900,388800,
22610,765100,3800,385900,
22620,733900,3700,384700,
22630,764900,3700,384200,
22640,774100,3700,387500,
22650,775800,3800,395500,
22660,732400,3800,375800,
22670,759000,3700,396300,
22680,756700,3800,389800,
22690,747100,3800,405000,
22700,765000,3700,400300,
22710,735600,3800,398500,
22720,762700,3800,390600,
22730,768800,4200,387000,
22740,752500,3700,404900,
22750,732000,3800,389100,
22760,744800,3800,379100,
22770,758200,3800,394200,
22780,786100,3700,395500,
22790,736700,3800,391000,
22800,771700,3800,397200,
22810,739200,3800,389500,
22820,757600,3800,384900,
22830,772900,3800,389900,
22840,724200,3800,397800,
22850,765500,3700,393500,
22860,772000,3800,394700,
22870,747500,3800,388400,
22880,749300,3800,389700,
22890,766400,3800,393000,
22900,767900,3800,397500,
22910,765200,3800,397800,
22920,783500,3800,400200,
22930,758500,3800,390100,
22940,772300,3800,387600,
22950,738700,3800,399100,
22960,789500,3800,399100,
22970,747500,3800,419300,
22980,768100,3800,407400,
22990,764900,3900,396300,
23000,786600,3800,393100,
23010,758300,3800,383400,
23020,757100,3800,385400,
23030,728100,3800,393700,
23040,770000,3900,406600,
23050,738200,3900,390600,
23060,787000,4000,394100,
23070,737600,3800,406400,
23080,801900,3800,437500,
23090,777600,3800,399200,
23100,798400,3900,399200,
23110,732400,3800,408800,
23120,769600,3900,410400,
23130,783600,3800,418200,
23140,773800,3900,402600,
23150,741000,3800,415700,
23160,792700,3800,417200,
23170,747800,3900,406200,
23180,791900,4000,400600,
23190,781600,3800,393600,
23200,801900,3900,399800,
23210,755400,3900,392600,
23220,775000,3900,391000,
23230,795600,3900,400100,
23240,768100,3800,420900,
23250,745600,3800,394300,
23260,756800,3800,413900,
23270,781800,3800,392800,
23280,777300,4000,413300,
23290,784300,3900,398500,
23300,769700,3900,399400,
23310,748700,3800,400100,
23320,782500,3900,409600,
23330,786400,4100,388700,
23340,743900,3900,397100,
23350,782100,3800,391700,
23360,766600,3900,402700,
23370,768200,3900,402400,
23380,789700,3900,396200,
23390,790400,3900,393900,
23400,772200,3900,415500,
23410,750800,3900,397100,
23420,768200,3800,411500,
23430,776100,3900,404300,
23440,784300,3900,406500,
23450,793900,6000,499600,
23460,778200,3900,436100,
23470,781300,3900,428800,
23480,767200,3900,431900,
23490,794200,3900,428000,
23500,799500,3900,429200,
23510,791900,3900,398700,
23520,792900,3900,401900,
23530,784900,3900,402700,
23540,790100,3900,405300,
23550,801700,3900,418900,
23560,788500,4000,429100,
23570,826900,4100,404300,
23580,790900,4000,402200,
23590,796600,4000,405400,
23600,779900,4000,411800,
23610,814700,4000,401800,
23620,782900,3900,415600,
23630,764100,3900,403300,
23640,825500,4100,428500,
23650,805200,3900,407000,
23660,786700,3900,418700,
23670,775200,3900,419700,
23680,804200,3900,408600,
23690,776100,3900,395700,
23700,793600,3900,404600,
23710,811800,4000,419100,
23720,789300,3900,406300,
23730,787100,4000,412700,
23740,797100,4000,424900,
23750,791900,3900,407000,
23760,779100,3900,412700,
23770,815000,3900,413100,
23780,806200,3900,402800,
23790,798300,4000,411400,
23800,808700,4000,410200,
23810,786200,3900,422600,
23820,778900,3900,431300,
23830,805200,4000,411200,
23840,807000,4000,403800,
23850,828900,3900,455800,
23860,777100,3900,423800,
23870,809400,4000,466700,
23880,771800,3900,420800,
23890,761000,3900,416200,
23900,758200,4000,406300,
23910,770900,4000,416600,
23920,770400,3900,420100,
23930,770700,4000,458000,
23940,832900,4000,412700,
23950,859900,4100,439100,
23960,814400,4000,470700,
23970,848400,4000,405000,
23980,815200,4000,413200,
23990,797200,4000,413500,
24000,797900,4000,409800,
24010,797000,4000,411200,
24020,780100,4000,413000,
24030,798400,4000,430800,
24040,1019700,6000,459600,
24050,848100,4100,451300,
24060,774500,4000,458100,
24070,857600,4000,470200,
24080,798800,4100,444200,
24090,819900,4000,411600,
24100,780500,4000,417400,
24110,798700,4000,408700,
24120,781500,4000,408000,
24130,817300,4100,410300,
24140,819600,4000,411800,
24150,783700,4000,424800,
24160,830500,4000,410800,
24170,834800,4100,416000,
24180,839100,4000,419100,
24190,896100,4100,441300,
24200,830900,4100,426500,
24210,810200,4100,414900,
24220,814900,4100,429300,
24230,815400,4000,430000,
24240,819500,4000,428900,
24250,828200,4000,432100,
24260,833400,4000,428000,
24270,829800,4100,420800,
24280,796300,4000,412000,
24290,874600,4100,469500,
24300,818800,4100,423300,
24310,826000,4200,453200,
24320,809500,4000,449400,
24330,816200,4200,425900,
24340,799100,4100,435900,
24350,800300,4000,445900,
24360,781200,4400,422500,
24370,834500,4100,416400,
24380,791500,4000,425700,
24390,792600,4000,436300,
24400,798600,4100,420900,
24410,854100,4500,474800,
24420,847100,4100,430300,
24430,815700,5500,419400,
24440,844800,4300,432000,
24450,853600,4400,443400,
24460,937700,6100,633500,
24470,800500,4100,424800,
24480,836400,4900,456500,
24490,798600,4000,427000,
24500,832300,4200,443500,
24510,830800,4100,442500,
24520,842100,4000,430300,
24530,809900,6100,425900,
24540,814300,7100,429300,
24550,847400,4100,420100,
24560,838800,4100,442000,
24570,810600,4100,438300,
24580,811800,4000,430600,
24590,843700,4100,445200,
24600,803000,4100,422500,
24610,798900,4100,417500,
24620,806700,4100,435900,
24630,834500,4100,422300,
24640,794600,4600,454200,
24650,801900,4400,428300,
24660,816400,4300,437600,
24670,804200,4100,442600,
24680,845000,4100,462000,
24690,820100,4100,421400,
24700,825000,4100,440400,
24710,812700,4100,427800,
24720,833900,4100,414600,
24730,811100,4100,425000,
24740,833000,4100,451100,
24750,788900,4100,419200,
24760,935200,6900,528300,
24770,811600,4100,493000,
24780,807400,4100,456600,
24790,819900,4200,445800,
24800,835100,4100,448900,
24810,835800,4100,454000,
24820,843700,4100,454500,
24830,796100,4100,444800,
24840,852200,4100,448100,
24850,849000,4100,444900,
24860,811500,4100,449800,
24870,819800,4100,418800,
24880,858000,4200,443800,
24890,803800,4200,423600,
24900,839700,4200,431300,
24910,843600,4100,429500,
24920,845700,4200,447300,
24930,859600,4100,451100,
24940,830800,4100,440100,
24950,812500,4200,449600,
24960,807600,4200,451000,
24970,829400,4100,417800,
24980,871900,4100,476000,
24990,851800,4400,448700,
25000,841000,7500,462100,
25010,893500,6200,631700,
25020,1047200,6300,640400,
25030,1041300,6200,634400,
25040,1055800,6200,633100,
25050,1049400,6300,635900,
25060,1057000,6300,636600,
25070,1008500,4200,447800,
25080,851600,4100,429000,
25090,834000,4200,425200,
25100,818900,4200,442400,
25110,846000,4200,433000,
25120,802200,4200,421600,
25130,835800,4100,430200,
25140,855500,4200,439000,
25150,846400,4200,441100,
25160,868800,4200,435600,
25170,835200,4100,443900,
25180,823000,4200,428800,
25190,854400,4200,444400,
25200,864700,4100,436000,
25210,867000,4200,463000,
25220,813600,4200,432700,
25230,872500,4100,448400,
25240,841900,4200,435700,
25250,834500,4200,441800,
25260,834500,4200,456100,
25270,832100,4200,427100,
25280,858000,4300,431000,
25290,842000,4100,437600,
25300,820300,4200,434400,
25310,873700,4300,451400,
25320,871100,4300,440300,
25330,852800,4300,426600,
25340,852500,4200,461300,
25350,866300,4200,458100,
25360,822600,4200,455200,
25370,872700,4200,441100,
25380,850600,4300,433300,
25390,863500,4200,430900,
25400,832200,4200,470000,
25410,864500,4200,458300,
25420,857200,4200,452500,
25430,872500,4200,437500,
25440,842800,4200,439200,
25450,863300,4200,452200,
25460,849600,4300,467900,
25470,865200,4200,436200,
25480,842500,4200,445700,
25490,872900,4300,453300,
25500,846100,4200,433400,
25510,853500,4200,429200,
25520,830600,4200,446600,
25530,836700,4200,466000,
25540,837800,4200,489100,
25550,859900,4200,463900,
25560,848900,4300,457100,
25570,843100,4200,444500,
25580,836700,4300,461200,
25590,859000,4300,442000,
25600,861300,4300,453700,
25610,866800,4300,439600,
25620,835300,4200,435600,
25630,848200,4200,470500,
25640,842900,4300,432300,
25650,844400,4200,429500,
25660,873400,4500,458600,
25670,835400,4200,452200,
25680,855600,4200,448500,
25690,864800,4300,463100,
25700,864200,4200,443900,
25710,840900,4300,438800,
25720,885600,4300,490700,
25730,867700,4200,458800,
25740,844900,4200,453800,
25750,873100,4300,445300,
25760,861300,4300,445600,
25770,884500,4300,457600,
25780,867500,4700,472200,
25790,883100,4400,453200,
25800,864500,4300,469900,
25810,827100,4300,442800,
25820,873900,4200,451100,
25830,862500,4300,474800,
25840,837400,4200,464500,
25850,861500,4200,476400,
25860,857700,4300,443800,
25870,861900,4200,440900,
25880,869200,4300,443700,
25890,866200,4300,455100,
25900,884700,4300,448500,
25910,869000,4300,448500,
25920,873000,4300,447000,
25930,855800,4300,451900,
25940,879900,4300,459000,
25950,881600,4300,444300,
25960,855400,4500,460900,
25970,872600,4300,465300,
25980,864500,4300,449100,
25990,849800,4300,484600,
26000,867900,4400,471400,
26010,877000,4400,470600,
26020,860500,4300,461500,
26030,849600,4300,454400,
26040,858100,4300,457800,
26050,882100,4400,456600,
26060,877400,4300,464000,
26070,879500,4300,454300,
26080,871000,4300,444800,
26090,882700,4300,460300,
26100,862600,4300,445600,
26110,887900,5400,464700,
26120,1109000,6500,668800,
26130,1126200,6500,671500,
26140,1128000,6500,670500,
26150,1103500,6500,670600,
26160,1125900,6500,659100,
26170,1125800,6600,573300,
26180,856200,4300,474500,
26190,872600,4400,446000,
26200,885500,4400,449700,
26210,892900,4300,467900,
26220,881900,4300,463800,
26230,895000,4400,460200,
26240,854000,4300,465100,
26250,866100,4300,454600,
26260,897500,4700,447900,
26270,864700,4300,616000,
26280,908900,4400,475000,
26290,854800,4300,451600,
26300,884700,4300,446900,
26310,875600,4300,476300,
26320,893800,4400,460900,
26330,883500,4400,467500,
26340,885000,4300,463000,
26350,895000,4400,475200,
26360,874800,4400,468200,
26370,886000,4400,462800,
26380,908600,4400,467000,
26390,913500,4400,457000,
26400,883900,4400,462300,
26410,905100,4500,459800,
26420,900500,4500,455500,
26430,871500,4400,458000,
26440,903500,4400,456400,
26450,896700,4400,468500,
26460,910000,4400,464200,
26470,885800,4400,462500,
26480,913000,4400,462500,
26490,926900,4300,471100,
26500,861700,4400,462100,
26510,896800,4400,471600,
26520,874700,4300,464800,
26530,887000,4400,458500,
26540,903000,4400,459600,
26550,904100,4400,463300,
26560,887900,4400,479400,
26570,880700,4500,457600,
26580,900800,4400,464900,
26590,862400,4400,463600,
26600,871900,4400,470200,
26610,865700,4400,477300,
26620,912500,4400,476100,
26630,882700,4500,480400,
26640,890100,4600,466000,
26650,904900,4400,469600,
26660,899600,4400,474000,
26670,898400,4400,470700,
26680,902500,4400,480900,
26690,918600,4500,470900,
26700,902200,4400,479900,
26710,887600,4400,466400,
26720,883000,4400,480200,
26730,898600,4400,458700,
26740,931400,4400,469100,
26750,921200,4500,469200,
26760,923800,4400,491300,
26770,881800,4400,483400,
26780,876300,4400,461200,
26790,913100,4400,475400,
26800,913300,4400,466500,
26810,920100,4500,470800,
26820,902800,4400,488600,
26830,907600,4400,483200,
26840,898900,4400,463200,
26850,930300,4400,473100,
26860,869200,4400,489200,
26870,894700,4400,471100,
26880,883100,4400,469800,
26890,900600,4500,471300,
26900,904100,4400,468400,
26910,895500,4400,460700,
26920,894800,4400,470500,
26930,924500,4500,474400,
26940,919900,4400,488600,
26950,919000,4400,474500,
26960,882300,4600,469300,
26970,883800,4500,478900,
26980,876000,4400,484000,
26990,914300,4400,471100,
27000,920500,4500,469600,
27010,915400,4400,474100,
27020,915000,4500,474200,
27030,911300,4400,481500,
27040,908300,4500,482500,
27050,903100,4400,495800,
27060,920300,4500,487900,
27070,928100,4500,472600,
27080,912500,4500,476000,
27090,916300,4400,487100,
27100,935500,4500,485900,
27110,920500,4500,477500,
27120,920100,4500,471300,
27130,907900,4500,466100,
27140,878700,4500,492900,
27150,905300,4500,474200,
27160,869500,4500,469000,
27170,932800,4500,501800,
27180,912500,4500,484300,
27190,895900,4500,493900,
27200,907300,4500,483300,
27210,916700,4500,476000,
27220,920700,4500,488600,
27230,902400,4500,471600,
27240,888100,4500,498800,
27250,880800,4600,485300,
27260,911800,4500,480200,
27270,894600,4500,482700,
27280,928500,4500,472300,
27290,904000,4500,483100,
27300,889200,4600,491500,
27310,931700,4500,482100,
27320,923900,4500,485200,
27330,910400,4500,486000,
27340,922800,4500,488300,
27350,941300,4500,466600,
27360,916200,4500,487700,
27370,945500,4500,481500,
27380,911800,4500,492700,
27390,904300,4500,490800,
27400,922000,4500,473600,
27410,898600,4500,489800,
27420,950100,4500,475200,
27430,916600,4500,481100,
27440,890600,4600,486700,
27450,918100,4500,475900,
27460,919200,4500,486100,
27470,926300,4500,488600,
27480,927900,4500,505900,
27490,920100,4600,500800,
27500,925200,4500,483700,
27510,902700,4600,487100,
27520,939700,4600,481100,
27530,933500,22500,490000,
27540,943600,4500,473600,
27550,873300,4500,484300,
27560,929400,4500,481700,
27570,912600,4500,478400,
27580,897400,4600,489900,
27590,920100,4600,481000,
27600,904600,4600,501400,
27610,937500,4600,496400,
27620,948800,4600,486900,
27630,918400,4600,500900,
27640,938800,4600,480200,
27650,919900,4600,489500,
27660,943800,4600,485100,
27670,916700,4500,508100,
27680,899600,4600,475900,
27690,919500,4600,489100,
27700,958400,4600,492500,
27710,934500,4600,492900,
27720,936100,4700,496400,
27730,918300,4500,504000,
27740,956800,4600,493800,
27750,921500,4600,506100,
27760,959700,4500,493400,
27770,920900,4600,488600,
27780,927900,4600,495700,
27790,917900,4600,506500,
27800,927300,4500,488600,
27810,964600,4700,516000,
27820,930800,4800,513800,
27830,903000,4600,486900,
27840,965700,4500,493500,
27850,941900,4600,499000,
27860,932400,4600,495900,
27870,945200,4600,508900,
27880,951600,4600,498200,
27890,936000,4600,502900,
27900,933300,4600,494400,
27910,992000,4700,500100,
27920,974700,4700,493100,
27930,947000,4600,486600,
27940,947000,4600,494700,
27950,942200,4600,492300,
27960,947200,4600,501300,
27970,931300,4600,512200,
27980,948500,4600,481400,
27990,968500,4600,519000,
28000,932200,4700,493000,
28010,934500,4600,513300,
28020,974800,5100,506700,
28030,933300,4600,505500,
28040,949300,4600,486500,
28050,977800,4700,500900,
28060,939600,4600,489300,
28070,940800,4700,505200,
28080,924900,4600,501700,
28090,960500,4600,494500,
28100,937300,4700,494800,
28110,953800,4600,510600,
28120,903600,5300,571700,
28130,933700,4700,503600,
28140,911600,4700,499700,
28150,936000,4700,496800,
28160,951100,4600,522700,
28170,961400,4600,495400,
28180,956200,4600,522200,
28190,917700,4700,493000,
28200,920300,4700,496900,
28210,931100,4600,490800,
28220,929900,4900,507800,
28230,940700,4700,511900,
28240,960000,4700,498000,
28250,934600,4700,508900,
28260,957600,4700,509000,
28270,960600,4700,511800,
28280,989100,4700,506400,
28290,954400,4700,522800,
28300,936400,4700,503600,
28310,963800,4700,502700,
28320,977100,4700,548800,
28330,948600,4700,499000,
28340,947100,4600,508700,
28350,952400,4700,501100,
28360,942400,4700,504000,
28370,961100,4800,509800,
28380,974800,4700,503000,
28390,974500,4700,511400,
28400,954300,4600,511200,
28410,935400,4700,505900,
28420,969800,4700,554000,
28430,962500,4700,512700,
28440,965300,4700,528300,
28450,965700,4600,512900,
28460,965800,4700,507100,
28470,951500,4700,507500,
28480,950600,4700,504400,
28490,976400,4600,511300,
28500,958500,4700,503000,
28510,973300,4700,498700,
28520,978100,4700,514800,
28530,955900,4600,507600,
28540,971600,4700,495100,
28550,998400,4800,517700,
28560,938000,4700,511300,
28570,958200,4700,523700,
28580,968000,4700,533100,
28590,898800,5100,495900,
28600,965400,4700,520000,
28610,956900,4700,508400,
28620,972200,4700,514200,
28630,965300,4900,513200,
28640,987100,4700,521700,
28650,963000,4700,504300,
28660,973700,4700,508600,
28670,980300,4700,516100,
28680,977700,4700,511500,
28690,989300,4700,510700,
28700,960300,4800,515500,
28710,941800,4700,508300,
28720,955400,4800,534800,
28730,969600,5000,536500,
28740,931000,4800,523100,
28750,958800,4700,515900,
28760,987900,4700,510400,
28770,931800,4700,510600,
28780,953700,4700,515500,
28790,983100,4800,514400,
28800,971900,4700,541000,
28810,981300,4700,523600,
28820,980400,4900,528100,
28830,941900,4700,508500,
28840,986500,4800,507500,
28850,946100,4700,508000,
28860,972300,4800,515000,
28870,964700,4800,503400,
28880,958000,4800,504900,
28890,980200,4800,516300,
28900,1005800,4800,505600,
28910,973800,4800,520500,
28920,981800,4700,523200,
28930,970500,5000,524600,
28940,959400,4700,534200,
28950,969900,4700,523100,
28960,969300,4800,520800,
28970,967600,4700,518400,
28980,989100,4800,537200,
28990,966900,4800,526800,
29000,1020500,4900,523100,
29010,980000,4800,532700,
29020,944700,4800,530100,
29030,976500,4900,526500,
29040,1530900,13900,1083100,
29050,1357800,11000,851500,
29060,1313600,8600,895800,
29070,1400800,11100,818700,
29080,1021400,5200,544400,
29090,1064200,6100,660600,
29100,1381400,22400,1286700,
29110,1304700,9100,895800,
29120,1287700,8800,540300,
29130,982700,4900,509200,
29140,998300,4800,526600,
29150,1228800,8400,902900,
29160,1412100,8400,706200,
29170,982600,4800,527000,
29180,1076100,5900,572800,
29190,966400,4800,535300,
29200,973400,4800,526700,
29210,1001100,4800,515700,
29220,997900,4900,521900,
29230,973900,4800,513200,
29240,968600,4800,531000,
29250,994400,4800,522200,
29260,998200,4800,531900,
29270,958600,4800,515800,
29280,1056600,4900,533600,
29290,1013500,4800,517000,
29300,1012100,4800,532600,
29310,979800,4900,524600,
29320,1008100,4800,520400,
29330,976500,4800,556400,
29340,975100,4800,541400,
29350,991800,4800,529600,
29360,993000,4800,531300,
29370,1014100,4900,523500,
29380,1008100,4900,528600,
29390,986600,4800,530100,
29400,1003300,4900,545400,
29410,1001200,4800,534600,
29420,945700,4800,514400,
29430,1003200,4800,526400,
29440,1001900,4900,538000,
29450,951000,4800,534000,
29460,958100,4900,541600,
29470,984100,4800,540100,
29480,971500,4800,526900,
29490,960600,4800,548400,
29500,981300,4900,534900,
29510,964200,4900,522000,
29520,964700,4900,544300,
29530,1002900,4900,533700,
29540,975600,4800,527400,
29550,990500,4900,534400,
29560,1005000,4900,526800,
29570,1013900,5100,539000,
29580,955700,4900,559900,
29590,993800,4900,530600,
29600,964500,4900,567000,
29610,970100,4800,532900,
29620,1023400,4900,570700,
29630,1026100,4900,536200,
29640,992900,4900,561100,
29650,978700,4900,531900,
29660,977100,4900,554000,
29670,1020800,4900,540400,
29680,1017100,4800,533500,
29690,986200,4900,537200,
29700,976100,4900,532200,
29710,968300,4900,539900,
29720,1007300,4800,533100,
29730,983800,4900,540100,
29740,984100,4800,536600,
29750,1047700,4900,580700,
29760,1002000,4900,557900,
29770,989200,4900,534800,
29780,971400,4900,538600,
29790,1023100,4900,528900,
29800,993200,4900,526200,
29810,1011100,4900,529500,
29820,1029200,4900,547000,
29830,1007000,4900,547900,
29840,1031800,4900,547600,
29850,990100,4900,538500,
29860,1040100,5000,529400,
29870,1002300,4900,532200,
29880,1006400,4900,567600,
29890,990900,4900,533500,
29900,997300,5300,533200,
29910,999200,4900,550900,
29920,1014600,5000,561700,
29930,1005900,4900,538200,
29940,1017000,5000,549400,
29950,1011600,5100,533900,
29960,1051200,5200,571800,
29970,976200,5000,559200,
29980,982600,4900,558300,
29990,1008500,4900,555900,
30000,993600,4900,559600,
30010,1053000,5100,576600,
30020,1019300,4900,550900,
30030,1009200,5000,540300,
30040,1032500,5000,535300,
30050,1020100,5000,573900,
30060,1001400,5000,551100,
30070,1029300,5000,543100,
30080,983600,5000,554400,
30090,1015100,4900,558300,
30100,1047000,4900,548700,
30110,1032300,5000,576100,
30120,1073400,6700,533100,
30130,987500,4900,542400,
30140,1008600,5000,612600,
30150,991900,5600,537600,
30160,1028800,5000,558100,
30170,1010500,4900,555100,
30180,1295300,7500,806900,
30190,1289700,7400,798100,
30200,1304600,7600,805900,
30210,1297800,7500,805600,
30220,1283300,5100,567400,
30230,1000900,5000,574700,
30240,1011400,5000,560600,
30250,1060600,5000,563400,
30260,1007300,5000,557500,
30270,995100,5000,586100,
30280,999100,4900,566300,
30290,980200,5000,573500,
30300,982000,5000,566300,
30310,999500,5000,558800,
30320,1369600,6200,550300,
30330,1019400,5000,587700,
30340,1023100,4900,582000,
30350,987400,5000,558300,
30360,1001400,4900,550300,
30370,1041300,5000,552400,
30380,1003900,5300,561400,
30390,1014000,5000,551000,
30400,988100,5000,577500,
30410,1027200,5200,552400,
30420,1011900,6600,544300,
30430,1017200,5000,559600,
30440,1023200,5000,544400,
30450,1033800,5000,547900,
30460,984300,5000,562900,
30470,1030500,5100,553400,
30480,1028300,5000,546400,
30490,1027300,5000,557000,
30500,1023400,5100,553400,
30510,1036900,5000,551100,
30520,1016800,4900,546300,
30530,1050700,5000,558700,
30540,1023300,5000,539900,
30550,1054800,5000,547300,
30560,1027000,5000,543500,
30570,1042100,5100,567800,
30580,1065200,5000,557300,
30590,1054500,5200,545900,
30600,1012800,5400,556100,
30610,1048700,5000,554600,
30620,1037700,5000,545400,
30630,1064200,5100,546000,
30640,1054800,5000,561800,
30650,1040000,5000,550600,
30660,1014100,5100,551200,
30670,1033900,5000,551800,
30680,1036300,6100,551500,
30690,1054500,5200,555800,
30700,1017800,5000,548600,
30710,1027100,5000,568200,
30720,1051500,5100,578400,
30730,1032300,5000,566300,
30740,1074600,5100,584700,
30750,1038700,5200,560500,
30760,1035400,5000,568700,
30770,1035200,5100,562900,
30780,1298000,8400,846900,
30790,1044300,5100,549200,
30800,1043500,5100,582000,
30810,1047800,5100,554200,
30820,1065500,5200,555800,
30830,1030400,5200,579300,
30840,997200,5500,582400,
30850,1057300,5100,574500,
30860,1058500,5000,546400,
30870,1051700,5100,557500,
30880,1009800,5800,556000,
30890,1053800,5000,564000,
30900,1045300,5100,562600,
30910,1005600,5000,572300,
30920,1041400,5100,570800,
30930,1072500,5000,560100,
30940,1050700,5100,562900,
30950,1040300,5100,574900,
30960,1082800,5200,623500,
30970,1002200,5100,563100,
30980,1057600,5200,566100,
30990,1036100,5200,573400,
31000,1053200,5100,558600,
31010,1029900,5100,547500,
31020,1036400,5100,586000,
31030,1073700,5100,557300,
31040,1054300,5100,557100,
31050,1071000,6600,567900,
31060,1099800,5300,567800,
31070,1026500,5100,567400,
31080,1015700,5100,561900,
31090,1147800,7700,739100,
31100,1035300,5100,570800,
31110,1010700,5200,563300,
31120,1089400,5200,562700,
31130,1053200,5100,567200,
31140,1083800,7000,805900,
31150,1360900,5300,565900,
31160,1066500,5100,550800,
31170,1081800,5100,561300,
31180,1062900,5100,572200,
31190,1032100,5100,566000,
31200,1035100,5100,567700,
31210,1027600,5100,561800,
31220,1058800,5100,584300,
31230,1200600,7900,897500,
31240,1025800,5100,602700,
31250,1063600,5100,597900,
31260,1050900,5100,573700,
31270,1076400,5100,584200,
31280,1026700,6500,581900,
31290,1049500,5100,572500,
31300,1077700,5100,588100,
31310,1063700,5100,601600,
31320,1049700,9300,561900,
31330,1018800,5200,569100,
31340,1047400,5100,572500,
31350,1048700,5100,568800,
31360,1083100,10000,573100,
31370,1077000,5100,572900,
31380,1045300,5200,559600,
31390,1040300,5100,586300,
31400,1069800,5200,561600,
31410,1043900,5300,597100,
31420,1051800,5200,615300,
31430,1058900,5100,571100,
31440,1052800,6000,562300,
31450,1027300,5600,577200,
31460,1072700,5200,560300,
31470,1032100,5100,594000,
31480,1075900,8500,566400,
31490,1045800,5200,588300,
31500,1059800,5200,589900,
31510,1072500,5200,642800,
31520,1044500,5200,580100,
31530,1099600,5200,582300,
31540,1064100,5200,574700,
31550,1085200,5200,580300,
31560,1101100,5300,579500,
31570,1075300,5100,569600,
31580,1077400,5200,571100,
31590,1055700,5400,587400,
31600,1084900,5200,577600,
31610,1072100,5100,578200,
31620,1052200,5200,572800,
31630,1025500,5200,572200,
31640,1040500,5200,576700,
31650,1037000,5100,567800,
31660,1078500,5200,589500,
31670,1078600,5200,580900,
31680,1077100,5200,568800,
31690,1098900,5300,636900,
31700,1027900,5200,569700,
31710,1068800,5200,594100,
31720,1098400,5200,592500,
31730,1070700,5200,564000,
31740,1080900,5200,591400,
31750,1092800,5200,585200,
31760,1063700,5200,571800,
31770,1037900,5200,607500,
31780,1102500,5200,571000,
31790,1066200,5200,569900,
31800,1049700,5200,586300,
31810,1037400,5300,597200,
31820,1078400,5200,572400,
31830,1074400,5300,585700,
31840,1103900,5200,596200,
31850,1054700,5200,590600,
31860,1132800,5400,583700,
31870,1084600,5300,591300,
31880,1093600,5300,581000,
31890,1086500,5200,580100,
31900,1068700,5200,567600,
31910,1061900,5200,562700,
31920,1111600,5300,564800,
31930,1064200,5200,565900,
31940,1090300,5200,573500,
31950,1111800,5300,593300,
31960,1108700,5200,576200,
31970,1089600,5300,605500,
31980,1058200,5300,586600,
31990,1098300,5300,595300,
32000,1075300,5300,581600,
32010,1068400,5300,569500,
32020,1102600,5300,589100,
32030,1083600,5300,572500,
32040,1085300,5200,661900,
32050,1056600,5200,568300,
32060,1099700,5300,588900,
32070,1100700,5200,570100,
32080,1073000,5200,572000,
32090,1032400,5300,580500,
32100,1083100,5200,569600,
32110,1090200,5300,598400,
32120,1112400,5300,584900,
32130,1141600,7400,590200,
32140,1063400,5200,598000,
32150,1081200,5300,609400,
32160,1093700,5200,608800,
32170,1058800,5200,596000,
32180,1082200,5300,581700,
32190,1107700,5200,578900,
32200,1071400,5300,598000,
32210,1077600,5300,596400,
32220,1103000,7300,598900,
32230,1068400,5300,588600,
32240,1114500,5300,592800,
32250,1088000,5300,621000,
32260,1117400,5300,610700,
32270,1089300,5300,595200,
32280,1135800,5300,619000,
32290,1038200,5300,632800,
32300,1106600,5400,776700,
32310,1127600,5400,576600,
32320,1096000,5300,594500,
32330,1102600,5300,598900,
32340,1095900,5300,579700,
32350,1111500,5300,576900,
32360,1118400,5300,602400,
